x,y,score,area,zone
439.58580078125004,791.6033398437501,1,165,2
555.0131445312501,504.90398437500005,3,497,2
294.3397265625,469.678125,5,275,2
95.22755859375,375.7425,6,415,2
429.0049609375,362.04355468750003,5,199,2
-387.64349609375,332.688671875,5,343,1
-275.1018359375,318.01123046875,6,321,1
364.55802734375004,301.376796875,6,288,2
17.314101562500003,267.12943359375004,8,270,2
110.61787109375001,254.40898437500002,8,418,2
297.22541015625,246.58101562500002,6,306,2
64.44693359375,223.097109375,8,422,2
-157.750703125,170.25832031250002,8,373,1
-92.341875,126.22599609375001,9,319,1
-297.22541015625,119.37652343750001,7,321,1
-299.14919921875,43.053828125,7,214,1
-37.51388671875,30.33337890625,10,127,1
-241.43552734375,27.397890625000002,8,330,1
330.89171875,28.376386718750002,7,411,2
63.48503906250001,-2.93548828125,10,215,4
-158.71259765625,-18.591425781250003,9,164,3
266.44478515625,-41.0968359375,8,1205,4
11.542734375,-59.688261718750006,10,219,4
-338.586875,-92.95712890625,7,743,3
-70.21830078125001,-105.67757812500001,9,238,3
26.933046875000002,-117.41953125,9,374,4
222.19763671875,-119.37652343750001,8,722,4
369.3675,-124.26900390625,6,369,4
129.85576171875002,-129.16148437500001,9,239,4
-317.4251953125,-140.90343750000002,7,389,3
302.99677734375,-141.88193359375,7,390,4
373.21507812500005,-164.38734375,6,258,4
93.30376953125001,-167.32283203125002,8,220,4
-302.03488281250003,-198.63470703125,7,327,3
122.16060546875,-217.22613281250003,8,455,4
122.16060546875,-267.12943359375004,7,289,4
622.34576171875,-290.61333984375,3,350,4
294.3397265625,-303.33378906250005,6,311,4
41.36146484375,-363.02205078125,7,197,4
-530.9657812500001,-365.9575390625,4,494,3
305.8824609375,-421.73181640625,5,394,4
442.47148437500005,-627.21599609375,3,281,4
