x,y,score,area,zone
166.175,933.1957421875001,1,254,2
-391.0,923.33109375,0,289,1
277.61,860.1973437500001,1,261,2
324.53000000000003,799.0365234375,2,294,2
-818.1675,694.47125,0,373,1
-214.07250000000002,516.907578125,5,328,1
530.7825,487.31363281250003,3,471,2
-672.5200000000001,379.78896484375,3,463,1
-845.5375,365.97845703125,1,303,1
-502.43500000000006,345.2626953125,4,298,1
452.58250000000004,328.49279296875,5,344,2
435.96500000000003,306.79056640625004,5,301,2
521.0075,278.18308593750004,4,310,2
-508.3,259.44025390625,5,225,1
-264.90250000000003,258.4537890625,7,646,1
539.58,242.67035156250003,4,418,2
758.5400000000001,231.81923828125002,2,241,2
437.92,219.98166015625003,5,312,2
716.5075,217.02226562500002,3,438,2
-352.8775,216.03580078125,6,291,1
-497.5475,201.23882812500003,5,294,1
850.4250000000001,148.95619140625,2,338,2
-78.2,144.0238671875,9,329,1
-449.65000000000003,136.1321484375,6,324,1
61.5825,131.19982421875,9,361,2
-818.1675,89.76830078125,2,278,1
661.7675,31.566875000000003,4,456,2
917.8725000000001,20.715761718750002,1,390,2
-566.95,6.9052539062500005,5,295,1
-782.9775000000001,-44.39091796875,2,316,3
650.0375,-70.03900390625,4,481,4
687.1825,-73.98486328125,3,292,4
-575.7475000000001,-87.79537109375,5,444,3
434.01000000000005,-115.41638671875,6,282,4
752.6750000000001,-152.90205078125,3,393,4
-309.8675,-203.21175781250003,7,301,3
645.1500000000001,-210.11701171875,4,505,4
824.0325,-231.81923828125002,2,517,4
-95.795,-314.68228515625003,7,270,3
216.0275,-338.35744140625,6,304,4
353.855,-351.181484375,5,360,4
154.44500000000002,-414.31523437500005,6,266,4
187.68,-422.20695312500004,6,292,4
508.3,-471.53019531250004,3,447,4
420.32500000000005,-565.2443554687501,3,386,4
-401.75250000000005,-581.0277929687501,3,484,3
133.91750000000002,-581.0277929687501,4,486,4
-267.83500000000004,-600.75708984375,4,321,3
168.13000000000002,-624.43224609375,4,281,4
361.675,-686.5795312500001,3,245,4
106.54750000000001,-729.9839843750001,3,470,4
129.03,-819.7522851562501,2,320,4
