x,y,score,area,zone
602.2940625,872.3437109375001,0,27,2
-90.54093750000001,691.3840234375001,3,610,1
-428.10117187500003,647.127578125,3,373,1
296.226328125,508.45738281250004,4,382,2
-51.175312500000004,496.6556640625,5,336,1
352.32234375,479.93656250000004,4,487,2
45.270468750000006,457.3166015625,6,349,2
-99.39820312500001,435.68011718750006,6,425,1
520.610390625,324.547265625,4,477,2
187.970859375,192.76140625000002,8,237,2
39.365625,188.82750000000001,8,308,2
118.09687500000001,162.2736328125,8,249,2
84.63609375,159.32320312500002,9,142,2
68.88984375000001,127.85195312500001,9,299,2
374.95757812500005,125.885,6,267,2
548.1663281250001,115.06675781250001,5,371,2
202.73296875000003,108.182421875,8,180,2
512.7372656250001,68.843359375,5,187,2
224.38406250000003,64.909453125,8,253,2
33.460781250000004,63.925976562500004,10,295,2
546.198046875,59.992070312500005,5,304,2
80.69953125,51.14078125,9,356,2
175.17703125,35.405156250000005,9,199,2
387.75140625,31.47125,6,291,2
-277.52765625,21.636484375000002,8,432,1
69.873984375,17.702578125000002,10,258,2
-48.222890625000005,8.851289062500001,10,345,1
-110.22375000000001,4.9173828125000005,9,229,1
71.84226562500001,-10.818242187500001,10,328,4
470.41921875,-12.7851953125,6,540,4
381.8465625,-31.47125,7,236,4
149.58937500000002,-46.2233984375,9,213,4
47.23875,-61.95902343750001,10,99,4
490.10203125000004,-64.909453125,5,214,4
74.79468750000001,-69.82683593750001,9,130,4
141.71625,-92.446796875,9,181,4
241.114453125,-97.36417968750001,8,185,4
103.334765625,-103.26503906250001,9,120,4
183.05015625000001,-109.1658984375,8,230,4
-6.888984375000001,-118.0171875,9,320,3
426.132890625,-132.76933593750002,6,227,4
310.004296875,-137.68671875,7,248,4
49.20703125,-143.58757812500002,9,163,4
193.875703125,-154.4058203125,8,183,4
653.469375,-167.191015625,4,410,4
87.588515625,-174.0753515625,8,184,4
-82.66781250000001,-177.02578125000002,8,312,3
568.83328125,-184.89359375,4,380,4
119.081015625,-190.79445312500002,8,165,4
668.231484375,-194.72835937500003,3,454,4
-754.835859375,-219.31527343750003,2,442,3
511.753125,-230.13351562500003,5,284,4
-50.191171875,-238.00132812500001,8,420,3
191.907421875,-239.96828125000002,7,296,4
141.71625,-282.2577734375,7,202,4
260.797265625,-316.679453125,6,214,4
815.852578125,-335.3655078125,1,247,4
-606.230625,-363.88632812500003,3,423,3
-260.797265625,-369.7871875,6,267,3
166.319765625,-387.489765625,6,177,4
77.74710937500001,-436.66359375,6,223,4
117.112734375,-441.58097656250004,6,125,4
-159.43078125000002,-450.432265625,6,135,3
254.89242187500003,-468.13484375,5,196,4
552.102890625,-483.87046875000004,3,414,4
-98.4140625,-493.70523437500003,5,255,3
-127.93828125,-494.68871093750005,5,224,3
-2.952421875,-501.57304687500005,5,150,3
153.5259375,-509.44085937500006,5,208,4
35.4290625,-515.34171875,5,274,4
-435.97429687500005,-553.6973046875,3,252,3
402.513515625,-557.6312109375,3,457,4
197.812265625,-627.458046875,4,238,4
709.5653906250001,-636.3093359375,1,428,4
-327.718828125,-652.0449609375,3,267,3
39.365625,-656.9623437500001,4,328,4
-43.3021875,-733.673515625,3,334,3
422.19632812500004,-814.3185937500001,1,278,4
380.86242187500005,-853.6576562500001,1,236,4
-565.880859375,-856.6080859375,0,216,3
