x,y,score,area,zone
213.86531250000002,978.1687109375001,0,177,2
-786.1809375,663.8652734375,0,3,1
-793.209375,630.621640625,0,26,1
307.243125,534.9202734375,4,368,2
-334.3528125,500.66925781250006,4,283,1
770.1159375000001,462.38871093750004,1,242,2
635.5715625,400.938359375,3,498,2
984.9853125000001,357.62089843750005,0,254,2
755.0550000000001,337.47324218750003,2,245,2
626.5350000000001,169.24031250000002,4,636,2
476.92968750000006,141.03359375000002,5,228,2
826.3434375,62.457734375,2,308,2
540.1856250000001,46.339609375,5,655,2
742.0021875000001,8.059062500000001,3,487,2
662.6812500000001,-214.57253906250003,3,373,4
581.3521875,-241.77187500000002,4,464,4
550.22625,-327.3994140625,4,416,4
213.86531250000002,-393.8866796875,6,285,4
606.45375,-504.69878906250005,2,238,4
900.6440625,-573.2008203125,0,251,4
822.3271875,-603.4223046875001,0,205,4
317.28375,-614.5035156250001,3,288,4
850.4409375,-619.5404296875,0,226,4
620.510625,-670.9169531250001,1,366,4
479.94187500000004,-678.9760156250001,2,308,4
56.227500000000006,-904.6297656250001,1,189,4
268.08468750000003,-949.9619921875001,0,221,4
303.226875,-978.1687109375001,0,142,4
