x,y,score,area,zone
-147.75556640625,561.7430859375,5,473,1
307.90353515625003,493.82941406250006,5,407,2
896.0660156250001,387.1079296875,0,372,2
-102.95226562500001,346.35972656250004,7,479,1
103.90552734375001,303.67113281250005,7,127,2
342.22095703125,284.2672265625,6,279,2
206.85779296875,280.38644531250003,7,585,2
-155.38166015625,253.22097656250003,7,259,1
-197.32517578125,221.20453125,7,294,1
142.9892578125,220.23433593750002,8,247,2
8.57935546875,211.502578125,8,267,2
-151.56861328125,195.97945312500002,8,559,1
-658.70384765625,86.3473828125,4,382,1
556.70484375,83.43679687500001,5,410,2
-75.30767578125001,71.794453125,9,303,1
345.08074218750005,70.82425781250001,7,657,2
244.98826171875,-59.181914062500006,8,184,4
-154.42839843750002,-117.3936328125,8,310,3
54.33591796875,-144.55910156250002,9,392,4
397.51013671875,-155.23125000000002,6,311,4
218.29693359375003,-166.87359375000003,8,348,4
-136.31642578125002,-168.81398437500002,8,257,3
257.38066406250005,-172.694765625,7,297,4
-133.456640625,-195.0092578125,8,173,3
146.8023046875,-208.5919921875,8,263,4
403.22970703125003,-231.87667968750003,6,384,4
-383.2112109375,-236.72765625000002,6,165,3
-407.04275390625,-249.34019531250001,6,121,3
-431.82755859375004,-252.25078125000002,5,164,3
-534.77982421875,-260.01234375,4,418,3
241.17521484375,-261.95273437500003,7,241,4
387.0242578125,-270.68449218750004,6,71,4
-111.53162109375,-305.6115234375,7,207,3
630.10599609375,-311.4326953125,3,163,4
218.29693359375003,-354.1212890625,6,229,4
-141.082734375,-357.031875,7,255,3
684.4419140625,-437.55808593750004,2,279,4
-455.65910156250004,-451.1408203125,4,357,3
286.93177734375,-467.63414062500004,5,280,4
143.94251953125,-472.4851171875,5,227,4
-14.29892578125,-489.9486328125,5,148,3
460.42541015625005,-491.88902343750004,4,222,4
609.1342382812501,-493.82941406250006,2,185,4
-315.52962890625,-517.1141015625001,4,380,3
-897.9725390625001,-520.0246875,0,145,3
193.51212890625,-520.9948828125,5,174,4
246.89478515625,-527.78625,5,381,4
693.02126953125,-531.66703125,1,173,4
-93.4196484375,-563.6834765625,5,250,3
387.97751953125004,-603.461484375,3,518,4
-126.78380859375001,-660.7030078125,4,798,3
470.91128906250003,-661.6732031250001,2,236,4
-326.96876953125,-692.7194531250001,3,285,3
219.2501953125,-746.0801953125001,2,226,4
-61.008750000000006,-755.7821484375,3,20,3
-205.90453125000002,-812.0534765625,2,292,3
