x,y,score,area,zone
874.003203125,605.3201953125,0,77,2
-854.7520312500001,557.63419921875,0,176,1
-200.21218750000003,450.58400390625,5,269,1
-462.99068359375,349.37291015625004,5,529,1
417.7504296875,345.48017578125,5,271,2
-48.1279296875,321.1505859375,7,631,1
180.96101562500002,315.311484375,7,445,2
-335.93294921875,277.35732421875,6,332,1
91.44306640625001,275.41095703125,7,212,2
-108.76912109375,272.49140625,7,465,1
-233.90173828125,266.6523046875,7,258,1
-186.7363671875,254.9741015625,7,255,1
-305.13107421875003,244.26908203125,6,238,1
-151.12169921875002,244.26908203125,8,422,1
-379.24808593750004,239.40316406250003,6,199,1
117.4321484375,239.40316406250003,8,324,2
51.01560546875,236.48361328125003,8,329,2
-328.23248046875,219.9394921875,6,200,1
-53.903281250000006,216.0467578125,8,378,1
3.8502343750000003,216.0467578125,8,650,2
-115.50703125000001,200.47582031250002,8,304,1
-17.3260546875,183.93169921875003,9,227,1
23.10140625,179.06578125000001,9,23,2
74.11701171875,168.36076171875,9,71,2
35.614667968750005,158.62892578125002,9,23,2
33.689550781250006,156.68255859375,9,1,2
91.44306640625001,149.8702734375,9,111,2
471.6537109375,147.92390625000002,5,275,2
3.8502343750000003,145.00435546875002,9,179,2
124.17005859375001,135.27251953125,9,244,2
189.62404296875002,117.75521484375001,8,451,2
-7.700468750000001,105.103828125,9,392,1
-514.9688476562501,90.50607421875,5,217,1
-394.64902343750003,70.06921875,6,250,1
1.9251171875000002,63.256933593750006,10,21,2
-15.400937500000001,54.498281250000005,10,173,1
-97.21841796875,49.63236328125,9,232,1
178.07333984375,48.6591796875,9,218,2
152.0842578125,30.16869140625,9,293,2
15.400937500000001,21.4100390625,10,179,2
-603.5242382812501,17.5173046875,4,346,1
-88.555390625,6.812285156250001,10,241,1
-202.1373046875,-19.463671875000003,8,241,3
-73.154453125,-34.06142578125,10,183,3
-144.3837890625,-58.391015625,9,289,3
158.82216796875002,-58.391015625,9,254,4
-460.10300781250004,-66.176484375,6,56,3
276.25431640625004,-153.7630078125,7,755,4
119.35726562500001,-205.34173828125,8,390,4
-279.1419921875,-239.40316406250003,7,533,3
-88.555390625,-257.89365234375003,8,599,3
-338.820625,-276.38414062500004,6,400,3
-293.58037109375005,-299.740546875,6,366,3
201.17474609375,-359.10474609375,6,391,4
-536.14513671875,-399.97845703125,4,605,3
