x,y,score,area,zone
210.960703125,483.15726562500004,5,298,2
241.80873046875,444.46500000000003,5,291,2
-69.6568359375,361.1278125,7,372,1
40.79900390625,353.1909375,7,357,2
-202.00482421875,298.62492187500004,7,251,1
61.6960546875,295.64859375000003,7,251,2
19.901953125000002,275.80640625,8,153,2
-21.8921484375,257.9484375,8,720,1
49.75488281250001,253.98000000000002,8,258,2
142.29896484375,249.019453125,8,225,2
-79.60781250000001,242.0746875,8,361,1
-765.2300976562501,229.17726562500002,2,251,1
280.61753906250004,193.46132812500002,7,255,2
-217.92638671875002,182.54812500000003,8,333,1
-23.88234375,169.650703125,9,323,1
-312.46066406250003,168.65859375000002,7,279,1
59.705859375,139.887421875,9,335,2
283.60283203125005,138.89531250000002,7,174,2
197.0293359375,113.10046875,8,142,2
484.61255859375,107.14781250000001,5,301,2
-490.58314453125,75.40031250000001,5,287,1
-134.33818359375002,73.41609375,9,275,1
433.862578125,70.439765625,6,277,2
-29.8529296875,68.45554687500001,10,681,1
-335.34791015625,66.471328125,7,355,1
269.67146484375,54.566015625000006,8,53,2
35.823515625000006,11.9053125,10,453,2
-298.529296875,-4.960546875,7,236,3
-150.25974609375,-13.889531250000001,9,339,3
559.2448828125,-20.834296875000003,5,276,4
-17.911757812500003,-47.62125,10,222,3
681.64189453125,-50.597578125000005,3,424,4
517.4507812500001,-69.44765625000001,5,303,4
-229.86755859375,-78.37664062500001,8,165,3
263.70087890625,-79.36875,8,130,4
297.53419921875,-80.360859375,7,192,4
-74.63232421875,-92.26617187500001,9,204,3
-252.7548046875,-105.16359375,8,280,3
284.5979296875,-107.14781250000001,7,243,4
5.9705859375,-109.13203125000001,9,282,4
461.72531250000003,-112.108359375,6,189,4
497.54882812500006,-137.903203125,5,308,4
454.75962890625004,-139.887421875,6,180,4
-72.64212890625001,-141.871640625,9,246,3
189.0685546875,-142.86375,8,250,4
-390.07828125000003,-154.76906250000002,6,204,3
-97.51957031250001,-166.67437500000003,8,22,3
171.15679687500003,-171.634921875,8,146,4
468.69099609375,-172.62703125000002,5,274,4
-112.44603515625,-174.61125,8,261,3
-75.62742187500001,-185.524453125,8,82,3
-5.9705859375,-190.485,9,227,3
-196.03423828125003,-198.42187500000003,8,433,3
-259.72048828125,-210.3271875,7,214,3
479.63707031250004,-213.30351562500002,5,261,4
224.8920703125,-217.271953125,7,151,4
61.6960546875,-228.18515625,8,100,4
-139.313671875,-237.114140625,8,323,3
281.61263671875,-248.02734375000003,7,181,4
386.09789062500005,-250.01156250000003,6,290,4
-528.39685546875,-258.940546875,4,376,3
144.28916015625,-269.85375000000005,7,123,4
-126.37740234375,-275.80640625,7,713,3
-401.02435546875,-284.73539062500004,5,490,3
-577.156640625,-306.561796875,4,421,3
295.54400390625,-305.56968750000004,6,235,4
-290.56851562500003,-318.467109375,6,335,3
614.9703515625,-336.325078125,3,644,4
-91.548984375,-348.23039062500004,7,280,3
293.55380859375003,-361.1278125,6,187,4
212.9508984375,-363.11203125000003,6,248,4
-291.56361328125,-406.76484375,5,275,3
-141.3038671875,-406.76484375,6,704,3
145.28425781250002,-430.57546875,6,184,4
-313.45576171875,-473.236171875,5,337,3
58.71076171875001,-499.031015625,5,292,4
389.08318359375005,-509.94421875000006,4,336,4
255.74009765625001,-524.825859375,4,317,4
-493.5684375,-529.78640625,3,424,3
480.63216796875,-533.7548437500001,3,305,4
291.56361328125,-541.6917187500001,4,378,4
-15.9215625,-592.289296875,4,327,3
-317.43615234375,-611.1393750000001,3,270,3
441.82335937500005,-671.6580468750001,2,321,4
-138.31857421875,-732.1767187500001,3,324,3
-60.700957031250006,-761.94,3,195,3
-78.61271484375001,-782.774296875,2,135,3
151.25484375000002,-837.3403125000001,2,195,4
203.99501953125002,-898.85109375,1,152,4
