x,y,score,area,zone
23.738906250000003,723.3075,3,479,2
-143.42255859375,661.0556250000001,4,252,1
-269.04093750000004,537.5400000000001,4,343,1
229.47609375000002,488.13375,5,290,2
34.619238281250006,483.193125,5,353,2
-443.12625,478.25250000000005,4,494,1
-214.63927734375002,470.3475,5,294,1
48.46693359375001,439.71562500000005,6,319,2
196.83509765625,414.024375,6,254,2
303.66017578125,409.08375,5,214,2
-424.33294921875,387.345,5,332,1
365.9748046875,363.63000000000005,5,315,2
-194.85685546875,308.295,7,320,1
430.26767578125003,256.9125,5,132,2
-90.01001953125001,250.98375000000001,8,303,1
441.14800781250005,234.18562500000002,5,273,2
43.521328125000004,228.256875,8,247,2
234.42169921875,208.49437500000002,7,114,2
502.47351562500006,203.55375,5,226,2
292.77984375,201.57750000000001,7,108,2
179.03091796875,193.6725,8,202,2
-187.93300781250002,177.8625,8,237,1
-415.430859375,157.111875,6,294,1
94.95562500000001,145.254375,9,249,2
-319.48611328125,132.40875,7,234,1
287.83423828125,129.444375,7,194,2
637.9831054687501,104.74125000000001,4,341,2
-80.11880859375,93.871875,9,265,1
190.90037109375,78.061875,8,250,2
-193.86773437500003,75.09750000000001,8,206,1
82.09705078125,69.16875,9,214,2
-449.06097656250006,11.857500000000002,6,227,1
321.46435546875,-43.477500000000006,7,301,4
249.25851562500003,-74.109375,8,128,4
242.33466796875,-80.03812500000001,8,30,4
47.477812500000006,-111.65812500000001,9,200,4
-454.00658203125005,-119.56312500000001,6,353,3
-1009.89263671875,-136.36125,0,286,3
707.22158203125,-144.26625,3,205,4
387.73546875000005,-145.254375,6,262,4
288.823359375,-167.98125000000002,7,292,4
-56.379902343750004,-170.945625,9,356,3
598.41826171875,-183.79125000000002,4,416,4
-144.4116796875,-187.74375,8,146,3
183.97652343750002,-189.72000000000003,8,261,4
448.07185546875,-196.636875,5,214,4
-11.869453125000001,-202.565625,8,343,3
-978.24076171875,-208.49437500000002,0,359,3
-450.05009765625005,-209.48250000000002,5,214,3
472.7998828125,-219.36375,5,266,4
117.70541015625001,-238.13812500000003,8,295,4
156.2811328125,-243.07875,7,318,4
205.7371875,-246.04312500000003,7,233,4
871.41568359375,-252.96,1,298,4
406.52876953125,-258.88875,6,242,4
-418.39822265625,-262.84125,5,203,3
-558.85341796875,-272.7225,4,471,3
257.17148437500003,-275.68687500000004,7,210,4
843.7202929687501,-302.36625000000004,1,263,4
-242.33466796875,-361.65375,6,311,3
393.6701953125,-379.44000000000005,5,156,4
9.8912109375,-403.15500000000003,6,186,4
890.2089843750001,-404.14312500000005,0,196,4
-119.68365234375001,-437.73937500000005,6,306,3
431.256796875,-440.70375,4,385,4
200.79158203125002,-453.54937500000005,5,150,4
716.123671875,-459.47812500000003,2,306,4
-73.1949609375,-481.216875,5,288,3
589.516171875,-643.2693750000001,2,154,4
-46.488691406250005,-752.9512500000001,3,500,3
73.1949609375,-846.823125,2,187,4
31.651875000000004,-924.8850000000001,1,231,4
