x,y,score,area,zone
-375.88361328125,754.8996093750001,2,219,1
122.98039062500001,592.078125,4,502,2
-813.2574218750001,448.992578125,1,162,1
286.62365234375,390.7715625,5,328,2
-742.84123046875,298.999453125,2,333,1
-659.5319335937501,-35.524687500000006,4,581,3
-993.7608984375,-121.37601562500001,0,18,3
-989.7937890625001,-128.28359375000002,0,4,3
-579.1979687500001,-147.03273437500002,4,58,3
-755.7343359375001,-298.01265625,2,229,3
-793.4218750000001,-313.80140625,2,220,3
-753.75078125,-349.32609375000004,2,250,3
-715.07146484375,-401.62632812500004,2,6,3
-886.6489453125,-482.54367187500003,0,325,3
212.24035156250002,-482.54367187500003,5,290,4
-780.5287695312501,-592.078125,0,326,3
-882.6818359375001,-593.0649218750001,0,245,3
-628.7868359375001,-633.52359375,1,214,3
-214.22390625000003,-668.0614843750001,3,422,3
-613.91017578125,-733.190078125,1,271,3
-659.5319335937501,-860.486875,0,81,3
-609.9430664062501,-899.95875,0,268,3
-133.88994140625002,-965.0873437500001,0,108,3
-152.7337109375,-967.0609375,0,142,3
