x,y,score,area,zone
-283.29703125000003,569.2406835937501,4,389,1
-216.3535546875,569.2406835937501,4,371,1
138.7379296875,557.4429492187501,5,564,2
-161.05242187500002,494.52169921875003,5,276,1
6.791367187500001,486.65654296875005,5,192,2
73.73484375000001,472.89251953125006,6,369,2
899.3710546875001,472.89251953125006,0,140,2
-915.8643750000001,461.09478515625005,0,138,1
301.7307421875,461.09478515625005,5,294,2
35.8972265625,443.39818359375005,6,322,2
144.55910156250002,428.651015625,6,164,2
-77.61562500000001,425.70158203125004,6,326,1
0.9701953125,423.73529296875,6,530,2
97.01953125,399.1566796875,6,186,2
0.0,391.2915234375,6,261,0
72.7646484375,380.47693359375,6,200,2
-117.3936328125,367.6960546875,6,269,1
-70.82425781250001,357.86460937500004,7,318,1
288.1480078125,358.84775390625003,6,227,2
433.67730468750005,358.84775390625003,5,318,2
7.7615625,330.3365625,7,1377,2
61.122304687500005,327.38712890625004,7,342,2
-329.86640625,320.50511718750005,6,272,1
-266.8037109375,299.85908203125,6,333,1
105.7512890625,298.8759375,7,635,2
149.410078125,261.5164453125,7,349,2
-37.8376171875,246.76927734375002,8,218,1
86.3473828125,241.8535546875,8,229,2
-104.78109375000001,231.03896484375002,8,334,1
446.28984375000005,220.224375,5,304,2
168.81398437500002,218.25808593750003,8,222,2
128.06578125000001,210.39292968750001,8,163,2
-11.64234375,205.47720703125,8,192,1
82.4666015625,205.47720703125,8,206,2
141.64851562500002,185.81431640625001,8,194,2
-44.628984375,183.84802734375,9,179,1
-97.01953125,169.100859375,8,377,1
57.24152343750001,170.08400390625002,9,859,2
129.0359765625,162.21884765625,8,313,2
-10.6721484375,159.2694140625,9,342,1
65.97328125,131.7413671875,9,7,2
50.450156250000006,129.77507812500002,9,256,2
-50.450156250000006,128.79193359375,9,194,1
-2.9105859375,124.85935546875001,9,205,1
-119.33402343750001,114.04476562500001,9,198,1
-109.6320703125,87.49986328125,9,285,1
186.2775,81.60099609375001,8,356,2
87.31757812500001,65.87068359375,9,212,2
-75.675234375,23.595468750000002,10,213,1
-22.3144921875,-9.831445312500001,10,218,3
-118.36382812500001,-20.64603515625,9,189,3
-193.06886718750002,-32.443769531250005,8,547,3
-263.893125,-49.1572265625,8,594,3
-111.57246093750001,-48.17408203125,9,307,3
73.73484375000001,-50.140371093750005,10,387,4
368.67421875,-58.988671875,7,440,4
58.21171875,-89.46615234375001,9,203,4
381.2867578125,-397.190390625,5,261,4
