x,y,score,area,zone
789.8292968750001,643.10734375,0,26,2
119.901796875,535.5999414062501,5,211,2
284.5288671875,515.2607031250001,4,313,2
51.386484375,414.533046875,6,249,2
122.75660156250001,371.9175,6,133,2
-262.64203125,355.45240234375,6,193,1
-282.6256640625,339.95583984375,6,127,1
84.6925390625,323.4907421875,7,314,2
241.706796875,318.64806640625,6,170,2
-41.87046875,300.24589843750005,7,1187,1
-218.868359375,294.4346875,7,116,1
241.706796875,279.90666015625004,7,288,2
218.868359375,253.75621093750001,7,215,2
-176.04628906250002,246.00792968750002,7,293,1
37.1124609375,224.70015625000002,8,252,2
91.35375,217.92041015625003,8,256,2
-206.4975390625,214.04626953125,7,233,1
0.9516015625,201.45531250000002,8,396,2
-62.80570312500001,164.6509765625,9,96,1
-35.209257812500006,158.839765625,9,123,1
55.192890625000004,150.12294921875002,9,236,2
-152.25625000000002,134.62638671875,8,266,1
20.935234375,130.75224609375002,9,53,2
-115.1437890625,115.25568359375,9,86,1
-280.72246093750005,113.31861328125001,7,240,1
-94.20855468750001,104.601796875,9,827,1
-44.7252734375,89.10523437500001,9,191,1
-215.061953125,75.54574218750001,8,246,1
-107.5309765625,68.76599609375,9,217,1
120.8533984375,68.76599609375,9,160,2
113.24058593750001,21.3077734375,9,224,2
200.78792968750003,4.8426757812500005,8,185,2
-118.95019531250001,-100.72765625000001,9,144,3
-361.60859375,-228.57429687500002,6,264,3
