x,y,score,area,zone
398.8458984375,996.699375,0,165,2
-238.322734375,971.9796484375,0,350,1
385.05863281250004,908.6971484375001,0,263,2
326.95515625,866.17921875,1,316,2
24.6201171875,862.2240625000001,2,173,2
-99.4652734375,848.381015625,2,272,1
-442.17730468750005,826.6276562500001,1,327,1
-469.75183593750006,822.6725,1,260,1
-95.52605468750001,793.008828125,2,185,1
-40.3769921875,756.4236328125,3,333,1
-222.565859375,734.6702734375001,3,624,1
-20.6808984375,562.6209765625,5,300,1
430.3596484375,545.8115625,3,424,2
7.8784375,543.833984375,5,275,2
307.2590625,541.8564062500001,4,273,2
54.164257812500004,520.103046875,5,220,2
188.0976953125,508.237578125,5,184,2
257.0340234375,470.66359375,5,263,2
-858.7496875,468.68601562500004,0,418,1
-263.92765625000004,463.74207031250006,5,308,1
180.21925781250002,447.92144531250005,6,270,2
-545.581796875,436.0559765625,3,299,1
23.6353125,432.10082031250005,6,252,2
-356.499296875,393.538046875,5,306,1
523.9160937500001,389.582890625,4,462,2
829.2055468750001,388.59410156250004,1,320,2
-151.659921875,377.717421875,6,260,1
211.7330078125,364.8631640625,6,283,2
-882.3850000000001,362.8855859375,1,245,1
509.14402343750004,357.94164062500005,4,285,2
947.382109375,351.02011718750003,0,285,2
-350.59046875,335.1994921875,5,234,1
468.76703125000006,305.53582031250005,5,573,2
-505.20480468750003,291.6927734375,4,280,1
51.209843750000005,265.9842578125,8,168,2
852.840859375,245.21968750000002,1,285,2
-602.70046875,231.37664062500002,4,306,1
150.6751171875,225.44390625000003,8,257,2
-217.64183593750002,197.7578125,7,96,1
-117.19175781250001,161.1726171875,8,340,1
338.77281250000004,145.3519921875,7,158,2
235.3683203125,137.4416796875,8,331,2
-173.325625,135.46410156250002,8,8,1
208.77859375000003,122.60984375000001,8,166,2
494.37195312500006,101.84527343750001,5,267,2
753.3755859375001,97.89011718750001,3,204,2
-229.45949218750002,94.92375000000001,8,201,1
-146.7358984375,88.991015625,9,207,1
-583.0043750000001,60.3161328125,4,377,1
34.4681640625,43.506718750000005,10,276,2
-178.2496484375,-70.2040234375,8,340,3
-380.134609375,-119.64347656250001,6,321,3
-10.8328515625,-181.93718750000002,9,339,3
116.20695312500001,-191.825078125,8,193,4
-519.9768750000001,-213.5784375,5,384,3
-621.4117578125,-278.838515625,3,496,3
-1011.3944140625001,-297.6255078125,0,384,3
-574.1411328125,-304.54703125000003,4,324,3
-558.3842578125001,-303.5582421875,4,20,3
-296.4262109375,-314.43492187500004,6,341,3
282.6389453125,-313.4461328125,6,357,4
-709.059375,-321.3564453125,2,570,3
-863.6737109375001,-393.538046875,1,314,3
149.6903125,-507.2487890625,5,348,4
-284.60855468750003,-536.9124609375,4,259,3
-528.8401171875,-548.7779296875001,3,567,3
131.96382812500002,-552.7330859375,5,404,4
481.56949218750003,-577.4528125,3,302,4
-22.650507812500003,-708.9617578125001,3,247,3
