x,y,score,area,zone
622.6821093750001,688.7231250000001,1,387,2
250.4478515625,564.219375,4,387,2
512.6814843750001,541.4925000000001,3,369,2
818.1296484375,483.193125,1,293,2
240.62636718750002,458.49,5,356,2
457.681171875,395.25,4,466,2
360.44847656250005,392.28562500000004,5,305,2
770.0043750000001,358.68937500000004,2,167,2
512.6814843750001,355.725,4,423,2
716.9683593750001,354.736875,2,280,2
400.7165625,319.164375,5,369,2
699.2896875,256.9125,3,476,2
-465.538359375,246.04312500000003,5,395,1
-121.78640625000001,236.161875,8,359,1
-861.3441796875001,230.23312500000003,1,293,1
399.73441406250004,223.31625000000003,6,330,2
462.59191406250005,175.88625000000002,5,369,2
-69.73253906250001,152.17125000000001,9,357,1
611.8784765625,126.48,4,283,2
508.752890625,123.51562500000001,5,337,2
694.3789453125,116.59875000000001,3,441,2
397.77011718750003,112.64625000000001,6,391,2
-86.4290625,105.729375,9,303,1
-2.9464453125000003,97.824375,9,312,1
666.8787890625,81.02625,4,500,2
154.1973046875,50.394375000000004,9,304,2
306.4303125,43.477500000000006,7,394,2
364.37707031250005,3.9525,7,312,2
270.0908203125,-35.572500000000005,8,399,4
752.325703125,-56.323125000000005,3,294,4
-403.66300781250004,-61.26375,6,368,3
579.467578125,-90.90750000000001,4,437,4
555.896015625,-110.67,5,463,4
362.41277343750005,-153.159375,6,337,4
495.98496093750003,-311.25937500000003,4,456,4
-597.14625,-507.89625,2,318,3
