x,y,score,area,zone
-17.511328125000002,441.89208984375006,6,424,1
-88.52949218750001,358.36962890625,7,490,1
-295.74687500000005,316.6083984375,6,358,1
327.8509765625,179.67041015625,7,439,2
-388.16777343750005,154.41943359375,6,333,1
-77.828125,126.25488281250001,9,303,1
250.02285156250002,117.51416015625001,8,466,2
-541.8783203125,33.0205078125,5,634,1
199.43457031250003,9.7119140625,8,261,2
12.6470703125,-29.135742187500004,10,143,4
-329.79667968750005,-64.0986328125,7,504,3
-7.7828125,-94.20556640625,9,347,3
61.289648437500006,-106.83105468750001,9,289,4
-38.9140625,-145.6787109375,9,306,3
185.8146484375,-188.4111328125,8,179,4
-840.54375,-222.40283203125003,2,238,3
6.8099609375000005,-256.39453125,8,287,4
-183.86894531250002,-272.90478515625,7,172,3
-462.10449218750006,-275.818359375,5,757,3
59.343945312500004,-277.7607421875,8,437,4
-23.348437500000003,-299.126953125,7,365,3
-65.18105468750001,-322.435546875,7,285,3
-928.100390625,-349.62890625,0,236,3
-764.6613281250001,-351.5712890625,2,462,3
-30.1583984375,-352.54248046875,7,313,3
-348.28085937500003,-440.92089843750006,5,466,3
-286.9912109375,-463.25830078125006,5,331,3
-610.9507812500001,-523.47216796875,2,155,3
-276.28984375000005,-581.74365234375,4,349,3
424.16328125,-592.4267578125,3,296,4
-478.64296875,-593.39794921875,3,265,3
-388.16777343750005,-669.15087890625,3,271,3
363.84648437500005,-683.71875,3,252,4
-509.77421875000005,-710.912109375,1,364,3
665.43046875,-740.0478515625,0,283,4
-412.48906250000005,-748.78857421875,2,447,3
60.316796875,-787.63623046875,2,217,4
-511.719921875,-837.1669921875001,0,165,3
