x,y,score,area,zone
182.55742187500002,733.168828125,3,352,2
604.906484375,562.526015625,2,246,2
156.900703125,549.62859375,5,314,2
40.458671875,490.10203125000004,5,221,2
415.441484375,460.33875000000006,4,511,2
-149.99312500000002,419.66226562500003,6,297,1
194.39898437500003,398.82796875,6,313,2
-322.682578125,370.05679687500003,5,348,1
197.359375,370.05679687500003,6,233,2
44.405859375000006,330.37242187500004,7,359,2
-248.67281250000002,292.672265625,7,163,1
396.69234375,249.019453125,6,256,2
-92.75890625000001,233.145703125,8,329,1
94.7325,201.398203125,8,254,2
129.270390625,184.53234375000002,8,281,2
720.36171875,180.56390625,3,405,2
-29.60390625,178.5796875,9,268,1
277.289921875,176.59546875,7,178,2
491.42484375000004,156.75328125000001,5,221,2
-55.260625000000005,152.78484375000002,9,361,1
60.194609375000006,153.776953125,9,263,2
258.54078125,128.97421875,7,323,2
-82.8909375,127.98210937500001,9,270,1
189.465,119.05312500000001,8,196,2
-757.86,102.18726562500001,3,413,1
-26.643515625000003,96.234609375,9,340,1
-66.115390625,83.33718750000001,9,248,1
431.230234375,81.35296875,6,185,2
64.14179687500001,71.431875,9,304,2
460.83414062500003,50.597578125000005,6,285,2
-273.342734375,47.62125,8,392,1
273.342734375,38.692265625000005,8,183,2
12.828359375000002,-4.960546875,10,15,4
123.34960937500001,-22.818515625000003,9,213,4
-156.900703125,-37.700156250000006,9,189,3
-409.520703125,-39.684375,6,367,3
-70.062578125,-48.613359375,10,269,3
-16.775546875,-59.526562500000004,10,179,3
55.260625000000005,-65.47921875,10,244,4
255.580390625,-96.234609375,8,500,4
-276.303125,-124.01367187500001,7,315,3
-362.15445312500003,-157.745390625,6,246,3
57.234218750000004,-194.4534375,8,257,4
-667.0746875000001,-201.398203125,3,316,3
-418.401875,-204.37453125000002,6,366,3
-22.696328125,-258.940546875,8,217,3
-453.92656250000005,-260.924765625,5,311,3
-56.247421875,-281.7590625,8,141,3
-400.63953125,-290.688046875,5,229,3
74.009765625,-299.61703125,7,365,4
-240.77843750000002,-317.475,6,236,3
34.537890625,-333.34875000000005,7,255,4
-189.465,-337.31718750000005,6,233,3
-34.537890625,-429.58335937500004,6,314,3
-181.570625,-435.536015625,6,264,3
-124.33640625000001,-500.02312500000005,5,290,3
-405.573515625,-542.683828125,4,323,3
-505.24,-605.1867187500001,2,175,3
-406.5603125,-614.1157031250001,3,7,3
-423.33585937500004,-620.068359375,3,239,3
-360.180859375,-628.0052343750001,3,341,3
