x,y,score,area,zone
-302.49208984375,1008.74380859375,0,287,1
391.75205078125003,597.8481640625,3,558,2
281.66476562500003,390.90072265625,6,330,2
766.6438867187501,194.95048828125002,2,533,2
-684.3263671875001,190.95150390625003,3,430,1
19.835546875000002,168.95708984375003,9,346,2
871.7722851562501,86.97791015625,1,316,2
257.86210937500005,79.97968750000001,8,273,2
-304.47564453125,74.98095703125,7,206,1
253.895,39.989843750000006,8,272,2
448.28335937500003,5.9984765625000005,6,216,2
-375.88361328125,-49.98730468750001,7,322,3
223.14990234375003,-62.98400390625,8,163,4
-284.64009765625,-98.97486328125001,7,281,3
457.20935546875,-152.96115234375,6,345,4
-94.21884765625,-193.95074218750003,8,542,3
-323.3194140625,-197.94972656250002,7,371,3
107.11195312500001,-249.93652343750003,8,259,4
-76.36685546875,-254.93525390625,8,205,3
-695.2359179687501,-257.93449218750004,3,512,3
-793.4218750000001,-291.925859375,2,363,3
110.08728515625,-297.9243359375,7,182,4
-102.15306640625,-301.92332031250004,7,163,3
5.9506640625000005,-301.92332031250004,7,159,4
165.62681640625001,-319.91875000000005,7,300,4
269.7634375,-321.9182421875,6,520,4
337.204296875,-321.9182421875,6,360,4
540.5186523437501,-352.91037109375003,4,279,4
-191.41302734375,-354.90986328125,6,208,3
-511.757109375,-362.90783203125005,4,279,3
-562.33775390625,-389.90097656250003,3,329,3
605.97595703125,-452.88498046875003,3,283,4
3.967109375,-459.883203125,6,303,4
675.4003710937501,-472.87990234375,2,186,4
-658.54015625,-484.87685546875,2,284,3
-451.25869140625,-483.87710937500003,4,297,3
62.48197265625001,-483.87710937500003,5,261,4
-70.41619140625001,-517.8684765625001,5,339,3
152.7337109375,-522.86720703125,5,159,4
-384.80960937500004,-550.86009765625,4,243,3
-518.6995507812501,-563.856796875,3,428,3
-162.65148437500002,-565.8562890625001,4,279,3
-240.01011718750001,-586.85095703125,4,184,3
229.10056640625,-659.832421875,3,235,4
-406.62871093750005,-698.82251953125,2,340,3
-301.5003125,-731.814140625,2,235,3
-113.06261718750001,-813.7933203125001,2,211,3
-71.40796875000001,-832.78849609375,2,181,3
104.13662109375001,-838.7869726562501,2,204,4
374.89183593750005,-871.77859375,1,157,4
134.88171875,-977.7516796875001,0,332,4
8.925996093750001,-1013.7425390625001,0,176,4
