x,y,score,area,zone
259.3775,655.95462890625,3,526,2
534.96609375,592.3819335937501,2,188,2
94.40578125,573.11748046875,5,249,2
224.09453125000002,442.11919921875005,5,340,2
164.97171875,430.56052734375004,6,65,2
496.82234375,400.700625,4,568,2
354.736875,388.17873046875,5,521,2
433.88515625,376.62005859375,5,479,2
643.67578125,370.84072265625,3,688,2
-5.7215625,362.17171875,7,296,1
347.10812500000003,278.37134765625,6,342,2
57.215625,246.585,8,875,2
183.09,245.62177734375,7,311,2
-110.61687500000001,230.21021484375,8,660,1
-42.911718750000006,215.761875,8,517,1
329.9434375,212.87220703125,6,413,2
379.53031250000004,210.94576171875002,6,358,2
154.4821875,185.90197265625002,8,257,2
234.58406250000002,178.19619140625002,7,115,2
257.47031250000003,179.15941406250002,7,249,2
59.1228125,174.34330078125,9,536,2
462.49296875000005,174.34330078125,5,374,2
17.164687500000003,165.674296875,9,176,2
486.33281250000005,158.93173828125,5,598,2
205.02265625,144.4833984375,8,287,2
349.01531250000005,137.74083984375002,7,534,2
601.71765625,135.81439453125,4,703,2
260.33109375000004,120.40283203125001,8,201,2
180.22921875,104.028046875,8,379,2
120.15281250000001,101.13837890625001,9,220,2
535.9196875,97.28548828125001,5,457,2
84.86984375,94.3958203125,9,132,2
-198.34750000000003,72.24169921875,8,244,1
501.59031250000004,66.46236328125,5,415,2
190.71875,26.00701171875,8,247,2
131.59593750000002,25.0437890625,9,80,2
226.95531250000002,12.52189453125,8,554,2
94.40578125,-12.52189453125,9,4,4
466.30734375000003,-14.44833984375,6,381,4
513.0334375,-14.44833984375,5,329,4
659.886875,-28.8966796875,4,437,4
-184.04359375,-30.823125,9,124,3
47.6796875,-39.49212890625,10,181,4
415.766875,-62.609472656250006,6,298,4
-3.814375,-63.5726953125,10,168,3
-10.48953125,-86.6900390625,10,193,3
157.34296875,-91.50615234375,9,241,4
-10.48953125,-99.21193359375,9,1,3
322.31468750000005,-104.028046875,7,632,4
24.793437500000003,-153.15240234375,9,138,4
322.31468750000005,-163.74785156250002,7,360,4
212.65140625,-241.76888671875003,7,397,4
