x,y,score,area,zone
552.3910937500001,846.1119140625001,0,297,2
213.954296875,681.7803515625001,3,527,2
140.0428125,582.9857812500001,4,492,2
-545.5834570312501,550.7063671875001,3,307,1
496.95748046875,531.1430859375,3,422,2
-598.09951171875,482.2348828125,3,571,1
571.841484375,425.5013671875,3,703,2
468.7544140625,403.9817578125,4,452,2
693.40642578125,375.615,2,297,2
716.7468945312501,280.7330859375,3,361,2
329.68412109375004,279.75492187500004,6,259,2
325.79404296875003,150.637265625,7,310,2
375.3925390625,137.92113281250002,6,410,2
845.1194726562501,62.602500000000006,2,246,2
501.820078125,59.6680078125,5,339,2
734.25224609375,-23.4759375,3,433,4
276.19554687500005,-35.21390625,8,449,4
-156.57564453125002,-80.20945312500001,9,190,3
125.45501953125,-85.10027343750001,9,291,4
184.77871093750002,-85.10027343750001,8,473,4
-112.81226562500001,-104.66355468750001,9,221,3
615.60486328125,-120.31417968750002,4,416,4
385.11773437500005,-123.24867187500001,6,372,4
-24.31298828125,-135.96480468750002,9,255,3
98.22447265625,-169.2223828125,8,733,4
-198.393984375,-296.38371093750004,7,271,3
-541.69337890625,-361.92070312500005,4,512,3
17.5053515625,-385.39664062500003,6,271,4
-553.3636132812501,-399.09093750000005,3,150,3
392.897890625,-475.38773437500004,4,464,4
293.70089843750003,-557.553515625,4,354,4
251.88255859375002,-671.020546875,3,480,4
785.79578125,-679.8240234375,0,217,4
504.73763671875,-829.4831250000001,0,293,4
