x,y,score,area,zone
739.0358203125,783.5074218750001,0,636,2
-101.83564453125001,474.58720703125005,5,550,1
0.9698632812500001,458.99501953125,6,237,2
-275.441171875,419.04003906250006,5,382,1
8.72876953125,416.11650390625005,6,428,2
-2.90958984375,344.97714843750003,7,627,1
-325.87406250000004,283.58291015625,6,855,1
623.62208984375,251.4240234375,4,653,2
950.4660156250001,199.77490234375003,0,98,2
-306.47679687500005,185.1572265625,7,712,1
-49.46302734375001,139.35517578125,9,471,1
300.6576171875,138.38066406250002,7,553,2
537.3042578125,37.031445312500004,5,358,2
41.704121093750004,9.7451171875,10,633,2
322.96447265625,-58.47070312500001,7,405,4
-279.320625,-115.96689453125,7,462,3
35.88494140625,-119.86494140625001,9,422,4
801.1070703125,-150.0748046875,2,291,4
-419.95080078125005,-168.59052734375,6,571,3
-462.62478515625,-191.00429687500002,5,695,3
-142.56990234375002,-307.945703125,7,535,3
-335.5726953125,-349.84970703125003,5,583,3
-100.86578125000001,-411.24394531250005,6,592,3
280.29048828125,-523.31279296875,4,536,4
920.4002539062501,-523.31279296875,0,35,4
170.6959375,-551.5736328125,5,690,4
-205.61101562500002,-560.34423828125,4,3,3
-894.2139453125001,-598.3501953125001,0,161,3
617.80291015625,-618.81494140625,1,708,4
-345.271328125,-650.9738281250001,3,41,3
-426.73984375000003,-686.0562500000001,2,829,3
-737.09609375,-688.0052734375,0,422,3
504.32890625000005,-695.8013671875001,2,413,4
-626.5316796875001,-754.2720703125001,0,396,3
-97.95619140625001,-761.09365234375,3,496,3
260.89322265625003,-765.9662109375,2,47,4
277.38089843750004,-767.9152343750001,2,283,4
-645.9289453125,-809.81923828125,0,638,3
-386.00558593750003,-885.8311523437501,1,262,3
-354.00009765625003,-894.6017578125001,1,3,3
