x,y,score,area,zone
-16.66265625,858.1075390625001,2,193,1
-77.43234375,854.1802734375001,2,191,1
-360.69750000000005,598.9080078125,3,359,1
-303.84843750000005,408.435625,5,267,1
-877.2398437500001,263.126796875,1,434,1
581.23265625,149.23609375,4,34,2
455.77265625,79.52712890625,6,200,2
611.6175000000001,77.56349609375,4,417,2
988.9776562500001,11.781796875000001,0,131,2
450.87187500000005,-5.890898437500001,6,295,4
-397.9434375,-77.56349609375,6,258,3
777.2639062500001,-92.2907421875,2,359,4
377.36015625000005,-231.70867187500002,6,390,4
-84.29343750000001,-238.58138671875003,8,406,3
314.63015625,-273.92677734375,6,330,4
-532.22484375,-317.12669921875005,4,428,3
-474.39562500000005,-322.03578125,5,429,3
-411.66562500000003,-374.07205078125,5,226,3
-758.6409375000001,-380.944765625,2,351,3
-318.55078125,-389.78111328125004,5,279,3
-129.380625,-418.2537890625,6,398,3
-579.27234375,-459.490078125,3,306,3
136.24171875000002,-512.5081640625,5,460,4
-691.9903125000001,-551.7808203125,1,327,3
-660.6253125000001,-592.03529296875,1,254,3
592.99453125,-607.7443554687501,2,149,4
-355.79671875,-611.67162109375,3,546,3
171.52734375,-678.4351367187501,3,423,4
-357.75703125,-684.3260351562501,3,286,3
-360.69750000000005,-958.2528125000001,0,140,3
22.543593750000003,-975.9255078125001,0,88,4
-162.7059375,-978.8709570312501,0,2,3
82.33312500000001,-996.5436523437501,0,1,4
