x,y,score,area,zone
593.16984375,905.4093750000001,0,313,2
-32.301328125000005,789.2548828125,2,368,1
-132.141796875,429.87089843750005,6,52,1
986.65875,415.9720703125,0,256,2
278.966015625,357.3984375,6,274,2
-246.6646875,351.441796875,6,310,1
589.25453125,340.52128906250005,3,509,2
-371.95468750000003,274.00546875000003,6,261,1
290.71195312500004,267.0560546875,6,352,2
882.90296875,216.42460937500002,1,409,2
293.6484375,204.511328125,7,302,2
0.0,150.9015625,9,258,0
315.18265625000004,59.56640625000001,7,161,2
531.503671875,42.6892578125,5,305,2
445.36679687500003,-25.812109375000002,6,264,4
53.835546875000006,-49.63867187500001,10,206,4
593.16984375,-136.0099609375,4,360,4
-225.13046875,-150.9015625,8,195,3
-17.618906250000002,-179.6919921875,9,285,3
254.4953125,-180.684765625,7,325,4
535.418984375,-193.5908203125,5,488,4
-365.10289062500004,-214.4390625,6,242,3
502.13882812500003,-232.30898437500002,5,332,4
-121.37468750000001,-253.15722656250003,8,392,3
727.269296875,-276.9837890625,2,377,4
528.5671875,-288.89707031250003,4,422,4
373.91234375000005,-319.673046875,5,316,4
-308.33085937500005,-333.57187500000003,6,134,3
203.59625000000003,-349.45625,6,308,4
353.356953125,-369.31171875,5,326,4
547.164921875,-425.8998046875,3,419,4
-97.8828125,-474.54570312500005,5,169,3
408.171328125,-489.43730468750005,4,337,4
369.018203125,-500.3578125,4,329,4
880.9453125000001,-581.7652343750001,0,470,4
-16.640078125000002,-612.5412109375001,4,297,3
-436.55734375000003,-634.3822265625,3,277,3
680.285546875,-747.5583984375,0,181,4
538.35546875,-766.4210937500001,1,310,4
602.958125,-826.9802734375,0,366,4
75.369765625,-878.6044921875001,1,294,4
