x,y,score,area,zone
159.6459375,214.6880859375,8,323,2
-8.0325,197.30857421875,8,240,1
78.31687500000001,171.75046875,9,304,2
218.885625,112.4556640625,8,213,2
360.4584375,109.38869140625,7,220,2
170.690625,96.09847656250001,8,307,2
84.34125,63.38410156250001,9,218,2
63.2559375,60.317128906250005,10,121,2
38.154375,33.736699218750005,10,1,2
29.117812500000003,32.714375000000004,10,193,2
147.59718750000002,21.46880859375,9,202,2
116.47125000000001,11.245566406250001,9,169,2
-227.9221875,6.133945312500001,8,329,1
-199.80843750000003,-15.334863281250001,8,337,3
-57.2315625,-21.46880859375,10,165,3
-64.26,-51.11621093750001,10,184,3
-97.3940625,-59.294804687500005,9,186,3
79.3209375,-66.45107421875001,9,161,4
230.93437500000002,-76.67431640625,8,331,4
-265.0725,-85.875234375,8,455,3
-47.190937500000004,-89.96453125000001,9,173,3
10.040625,-98.14312500000001,9,209,4
84.34125,-133.92447265625,9,296,4
-20.08125,-134.94679687500002,9,123,3
21.0853125,-146.19236328125,9,61,4
-627.5390625,-179.92906250000001,4,262,3
74.30062500000001,-194.24160156250002,8,566,4
-160.65,-216.732734375,8,467,3
302.22281250000003,-221.84435546875002,7,247,4
215.87343750000002,-231.04527343750001,7,298,4
-6.024375,-252.51408203125,8,222,3
53.2153125,-261.71500000000003,8,176,4
113.4590625,-291.36240234375003,7,244,4
-307.243125,-348.61255859375,6,272,3
279.12937500000004,-387.46087890625,6,338,4
-158.641875,-409.95201171875004,6,312,3
-93.3778125,-408.92968750000006,6,388,3
-981.9731250000001,-449.82265625,0,261,3
