x,y,score,area,zone
-559.2900390625,523.758046875,3,425,1
-359.4736328125,461.96636718750005,4,293,1
135.169921875,378.596640625,6,387,2
-122.43652343750001,341.32546875,7,271,1
187.0830078125,292.284453125,7,271,2
-47.9951171875,271.68722656250003,8,454,1
79.3388671875,244.2242578125,8,404,2
-49.95410156250001,237.35851562500002,8,320,1
-297.765625,225.58867187500002,7,206,1
288.9501953125,222.64621093750003,7,159,2
97.94921875,204.010625,8,292,2
145.9443359375,194.20242187500003,8,324,2
-40.1591796875,128.4874609375,9,281,1
45.056640625,115.73679687500001,9,211,2
-363.3916015625,56.887578125000005,7,341,1
-1.9589843750000002,51.00265625,10,127,1
-42.1181640625,42.1752734375,10,163,1
-84.236328125,38.2519921875,10,346,1
-374.166015625,25.501328125,7,332,1
-157.6982421875,16.673945312500003,9,137,1
-309.51953125,2.9424609375000004,7,462,1
35.26171875,-24.5205078125,10,205,4
-14.692382812500002,-28.443789062500002,10,308,3
126.35449218750001,-29.424609375000003,9,221,4
84.236328125,-33.347890625000005,10,163,4
15.671875000000002,-59.830039062500006,10,122,4
196.8779296875,-68.65742187500001,8,204,4
-18.6103515625,-102.9861328125,9,158,3
-246.83203125000003,-104.9477734375,8,515,3
-45.056640625,-116.71761718750001,9,183,3
-6.856445312500001,-128.4874609375,9,113,3
-101.86718750000001,-140.2573046875,9,27,3
113.62109375000001,-141.238125,9,362,4
-105.78515625000001,-150.06550781250002,9,188,3
163.5751953125,-156.93125,8,163,4
-254.66796875000003,-163.79699218750002,7,281,3
68.564453125,-172.62437500000001,9,196,4
178.267578125,-180.47093750000002,8,190,4
278.17578125,-188.31750000000002,7,314,4
-368.2890625,-194.20242187500003,6,245,3
132.2314453125,-194.20242187500003,8,241,4
-0.9794921875000001,-216.76128906250003,8,170,3
-155.7392578125,-223.62703125000002,8,362,3
-21.548828125,-252.07082031250002,8,440,3
-288.9501953125,-255.99410156250002,6,287,3
-238.99609375000003,-259.9173828125,7,314,3
-144.96484375,-270.70640625000004,7,65,3
-268.380859375,-295.22691406250004,6,182,3
125.37500000000001,-306.99675781250005,7,109,4
-8.8154296875,-310.9200390625,7,161,3
-306.5810546875,-324.65152343750003,6,307,3
144.96484375,-327.59398437500005,7,145,4
185.1240234375,-334.4597265625,7,554,4
345.7607421875,-368.78843750000004,5,333,4
-65.6259765625,-386.443203125,6,232,3
136.1494140625,-420.7719140625,6,300,4
49.95410156250001,-427.63765625,6,174,4
280.134765625,-427.63765625,5,308,4
-278.17578125,-458.04308593750005,5,354,3
-120.47753906250001,-476.678671875,5,138,3
-237.03710937500003,-596.33875,4,471,3
47.9951171875,-745.4234375000001,3,425,4
