x,y,score,area,zone
-710.9041406250001,819.2386328125001,0,1,1
833.6786718750001,696.80078125,0,342,2
21.782578125,663.9516015625001,4,168,2
349.5113671875,656.9835937500001,3,397,2
869.322890625,532.5548828125001,0,223,2
103.96230468750001,503.68742187500004,5,284,2
-321.7880859375,498.71027343750006,4,364,1
380.20500000000004,415.0941796875,5,244,2
108.912890625,396.18101562500004,6,237,2
269.31187500000004,339.44152343750005,6,333,2
468.32542968750005,319.53292968750003,5,456,2
-215.84554687500003,86.60238281250001,8,437,1
178.22109375000002,51.76234375000001,9,679,2
625.7540625,37.826328125,4,524,2
666.3488671875001,-21.899453125,4,372,4
612.8825390625001,-102.5292578125,4,383,4
458.42425781250006,-108.5018359375,6,259,4
511.8905859375,-172.20933593750001,5,317,4
651.497109375,-217.003671875,3,418,4
-198.02343750000003,-218.99453125000002,7,346,3
602.9813671875,-219.98996093750003,4,253,4
-296.0450390625,-257.8162890625,6,439,3
280.20316406250004,-269.76144531250003,6,240,4
611.8924218750001,-325.5055078125,3,254,4
-429.71085937500004,-339.44152343750005,5,352,3
150.4978125,-425.0484765625,6,306,4
-139.60652343750002,-452.92050781250003,6,360,3
-33.663984375000005,-468.84738281250003,6,298,3
642.5860546875,-500.7011328125,2,349,4
-663.3785156250001,-530.5640234375,2,337,3
-876.2537109375,-550.4726171875001,0,47,3
-167.3298046875,-791.3666015625,2,126,3
161.3891015625,-841.1380859375,2,293,4
