x,y,score,area,zone
-73.2441015625,394.058671875,6,321,1
-398.88341796875005,389.08318359375005,5,296,1
54.438183593750004,377.14201171875004,7,259,2
-192.0183203125,232.8528515625,7,310,1
-172.22261718750002,146.27935546875,8,8,1
538.443125,126.37740234375,5,228,2
554.2796875,43.784296875,5,181,2
429.56675781250004,15.9215625,6,258,2
-197.95703125000003,12.936269531250002,8,225,1
-624.55443359375,-3.980390625,4,263,3
-499.84150390625,-55.725468750000005,5,300,3
-430.55654296875,-87.56859375,6,265,3
-193.00810546875002,-130.35779296875,8,172,3
-98.97851562500001,-156.23033203125001,9,218,3
19.795703125000003,-163.196015625,9,397,4
84.13173828125001,-173.14699218750002,8,234,4
-96.99894531250001,-185.08816406250003,8,242,3
116.79464843750002,-215.93619140625,8,183,4
-42.56076171875,-229.86755859375,8,215,3
286.04791015625,-273.65185546875,6,245,4
-204.88552734375003,-276.6371484375,7,127,3
52.45861328125,-295.54400390625,7,144,4
902.6840625000001,-327.38712890625004,1,374,4
-724.522734375,-332.3626171875,2,203,3
3.9591406250000003,-337.33810546875003,7,231,4
-52.45861328125,-352.26457031250004,7,316,3
-209.834453125,-436.84787109375003,5,240,3
219.7323046875,-464.71060546875003,5,299,4
-230.61994140625,-474.66158203125,5,346,3
-859.1335156250001,-478.64197265625006,0,180,3
-159.35541015625,-503.51941406250006,5,34,3
-131.64142578125,-512.4752929687501,5,241,3
46.519902343750005,-579.1468359375,5,323,4
-196.96724609375002,-608.00466796875,4,289,3
535.47376953125,-609.99486328125,2,190,4
-662.16626953125,-632.882109375,1,251,3
242.49736328125002,-701.54384765625,3,278,4
-486.97429687500005,-707.51443359375,2,265,3
-106.896796875,-725.42619140625,3,226,3
65.3258203125,-750.3036328125,3,219,4
252.39521484375,-760.2546093750001,2,196,4
430.55654296875,-811.9996875,1,312,4
-306.8333984375,-818.96537109375,1,217,3
-459.26031250000005,-855.783984375,0,182,3
-159.35541015625,-858.7692773437501,1,116,3
-375.12857421875003,-899.56828125,0,221,3
42.56076171875,-952.3084570312501,1,228,4
