x,y,score,area,zone
-45.52115234375,805.9613671875001,2,378,1
753.5203515625001,777.5272070312501,0,10,2
720.5901562500001,752.0345117187501,0,1,2
-552.0650390625001,745.1710937500001,1,24,1
678.94314453125,729.48328125,0,21,2
-463.92833984375005,697.1271679687501,2,474,1
466.8339453125,644.18080078125,2,990,2
231.47990234375,626.53201171875,4,824,2
-57.143574218750004,620.64908203125,4,665,1
189.832890625,583.39052734375,4,1767,2
-502.66974609375006,572.60515625,3,518,1
-566.59306640625,520.63927734375,3,1502,1
-564.65599609375,504.95146484375005,3,2,1
197.58117187500002,500.0490234375,5,223,2
233.41697265625,489.26365234375004,5,14,2
52.3008984375,484.36121093750006,5,377,2
253.75621093750001,484.36121093750006,5,8,2
243.10232421875003,463.77095703125,5,367,2
-155.93416015625002,424.55142578125003,6,428,1
730.2755078125001,414.74654296875,2,462,2
29.0560546875,397.09775390625003,6,516,2
213.077734375,394.15628906250004,6,807,2
984.0317187500001,389.25384765625,0,113,2
168.5251171875,384.35140625,6,750,2
489.11025390625,372.58554687500003,4,676,2
-215.98333984375,318.65869140625,7,551,1
387.4140625,284.34160156250005,6,87,2
354.48386718750004,276.4976953125,6,373,2
413.56451171875005,268.65378906250004,5,90,2
605.33447265625,262.77085937500004,4,541,2
368.043359375,242.18060546875003,6,273,2
-210.17212890625,221.59035156250002,7,897,1
65.86039062500001,210.80498046875002,8,51,2
-782.5764062500001,204.92205078125002,2,452,1
60.04917968750001,201.98058593750002,8,571,2
451.33738281250004,185.31228515625003,5,330,2
602.4288671875,170.6049609375,4,523,2
30.993125000000003,154.9171484375,9,8,2
37.772871093750005,155.89763671875002,9,21,2
45.52115234375,146.09275390625,9,6,2
-95.88498046875,136.28787109375,9,521,1
695.4082421875,132.36591796875,3,727,2
478.4563671875,107.85371093750001,5,567,2
81.356953125,99.02931640625,9,317,2
212.10919921875,85.30248046875,8,252,2
316.71099609375,84.3219921875,7,390,2
450.36884765625,85.30248046875,6,180,2
254.72474609375,78.4390625,8,263,2
-48.4267578125,61.77076171875,10,400,1
-15.496562500000001,55.88783203125001,10,156,1
410.65890625000003,52.9463671875,6,481,2
128.81517578125002,43.141484375000005,9,269,2
248.91353515625002,24.51220703125,8,6,2
459.08566406250003,24.51220703125,6,465,2
166.588046875,13.7268359375,9,793,2
-59.08064453125,-18.62927734375,10,367,3
-125.90957031250001,-34.317089843750004,9,470,3
106.5388671875,-55.88783203125001,9,359,4
32.930195312500004,-63.73173828125,10,244,4
-18.40216796875,-118.63908203125001,9,409,3
-228.57429687500002,-164.72203125000001,8,770,3
50.363828125000005,-163.74154296875003,9,650,4
-149.15441406250002,-182.3708203125,8,503,3
259.56742187500004,-220.60986328125003,7,271,4
281.84373046875004,-229.43425781250002,7,7,4
390.31966796875,-241.2001171875,6,584,4
238.2596484375,-300.0294140625,7,617,4
-367.07482421875005,-319.6391796875,5,432,3
375.791640625,-437.29777343750004,5,565,4
-412.5959765625,-472.5953515625,4,685,3
562.71892578125,-485.34169921875,3,444,4
-227.60576171875002,-557.89783203125,4,724,3
240.19671875000003,-646.14177734375,3,666,4
260.53595703125,-762.8198828125,2,381,4
-474.5822265625,-833.4150390625001,1,483,3
-453.27445312500004,-854.00529296875,1,3,3
-446.49470703125,-861.8491992187501,0,9,3
-148.18587890625,-876.5565234375001,1,568,3
-474.5822265625,-905.9711718750001,0,599,3
