x,y,score,area,zone
40.60875,433.60625000000005,6,243,2
151.799375,356.7396875,6,246,2
-798.6387500000001,347.87046875000004,2,237,1
598.495625,315.35,4,427,2
648.773125,231.58515625,3,348,2
-513.410625,170.48609375,5,288,1
145.99812500000002,145.849375,8,194,2
-264.92375000000004,114.31437500000001,7,339,1
187.57375000000002,94.605,8,251,2
-290.0625,86.72125000000001,7,239,1
-158.56750000000002,-34.491406250000004,9,304,3
147.93187500000002,-55.18625,9,268,4
108.29,-95.59046875000001,9,215,4
612.031875,-96.57593750000001,4,520,4
423.49125000000004,-107.41609375,6,313,4
549.1850000000001,-118.25625000000001,5,396,4
346.14125,-134.02375,7,384,4
539.51625,-166.54421875,5,843,4
278.46000000000004,-180.34078125000002,7,306,4
178.87187500000002,-220.745,8,461,4
-14.503125,-263.12015625000004,8,282,3
828.611875,-316.33546875,1,242,4
-547.25125,-329.1465625,4,477,3
402.22,-341.95765625,5,427,4
-19.337500000000002,-353.78328125,7,297,3
120.85937500000001,-417.83875,6,323,4
484.404375,-435.57718750000004,4,187,4
428.32562500000006,-501.60359375,4,339,4
467.000625,-505.54546875000005,3,267,4
24.171875,-544.96421875,5,233,4
365.47875000000005,-544.96421875,4,398,4
197.2425,-563.688125,4,505,4
-355.81,-613.94703125,3,429,3
822.8106250000001,-644.4965625000001,0,52,4
838.2806250000001,-646.4675000000001,0,40,4
784.135625,-678.98796875,0,128,4
290.0625,-764.7237500000001,2,350,4
-300.698125,-796.2587500000001,2,267,3
