x,y,score,area,zone
724.3613671875,768.38671875,0,8,2
743.3734765625001,662.46875,0,119,2
393.5506640625,660.54296875,3,258,2
479.10515625000005,503.59179687500006,3,461,2
733.8674218750001,477.59375000000006,1,195,2
9.5060546875,439.07812500000006,6,238,2
-249.0586328125,343.751953125,6,392,1
122.62810546875001,333.16015625,7,401,2
443.93275390625,301.384765625,5,363,2
327.95888671875,297.533203125,6,314,2
-666.37443359375,283.08984375,3,519,1
215.78744140625003,216.65039062500003,7,311,2
154.94869140625002,202.20703125000003,8,463,2
304.19375,196.4296875,7,164,2
605.53568359375,178.134765625,4,360,2
330.81070312500003,25.035156250000004,7,47,2
414.46398437500005,-75.10546875,6,234,4
179.66443359375,-78.95703125,8,239,4
506.67271484375004,-90.51171875,5,418,4
-212.93562500000002,-102.06640625000001,8,354,3
123.5787109375,-106.88085937500001,9,312,4
457.24123046875,-110.73242187500001,6,384,4
481.0063671875,-140.58203125,5,291,4
-189.17048828125002,-156.951171875,8,403,3
54.18451171875,-176.208984375,9,185,4
139.73900390625002,-211.83593750000003,8,416,4
478.15455078125,-298.49609375,5,232,4
651.1647460937501,-359.158203125,3,336,4
523.78361328125,-491.07421875000006,3,356,4
180.61503906250002,-493.00000000000006,5,263,4
-5.7036328125,-518.998046875,5,249,3
-810.86646484375,-571.95703125,0,249,3
153.04748046875002,-617.212890625,4,507,4
-717.7071289062501,-754.90625,0,202,3
-737.66984375,-775.126953125,0,205,3
326.05767578125,-874.3046875000001,1,358,4
